constituency,state,vote_share_norm,seats_won_norm,attendance_rate,bills_score,manifesto_fulfillment,criminal_cases_norm,disclosure_compliance,party,electoral_strength_score,gov_performance_score,transparency_score,party_score
Guna,Madhya Pradesh,0.6466466466466466,0.6986986986986987,0.005005005005005005,0.44144144144144143,0.45045045045045046,0.7577577577577578,0.8098098098098098,Party B,0.6674674674674674,0.22502502502502503,0.46926926926926926,0.46306306306306305
Nawada,Bihar,0.3793793793793794,0.47847847847847846,0.913913913913914,0.8378378378378378,0.1831831831831832,0.4904904904904905,0.7177177177177178,Party C,0.419019019019019,0.744944944944945,0.5927927927927927,0.5765365365365365
Gaya,Bihar,0.9129129129129129,0.3483483483483483,0.27127127127127126,0.7077077077077077,0.7167167167167167,0.023023023023023025,0.4594594594594595,Party C,0.6870870870870871,0.49129129129129123,0.7699699699699699,0.6392792792792792
Ashoknagar,Madhya Pradesh,0.8068068068068068,0.8588588588588588,0.16516516516516516,0.6016016016016016,0.6106106106106106,0.9179179179179179,0.96996996996997,Party C,0.8276276276276276,0.3851851851851852,0.4372372372372373,0.5751751751751752
Banaskantha,Gujarat,0.43243243243243246,0.8688688688688688,0.17517517517517517,0.4024024024024024,0.23623623623623624,0.5435435435435435,0.97997997997998,Party B,0.607007007007007,0.25555555555555554,0.6658658658658659,0.49871371371371376
Jhalawar,Rajasthan,0.9369369369369369,0.37237237237237236,0.6796796796796797,0.7317317317317318,0.7407407407407407,0.17517517517517517,0.48348348348348347,Party D,0.711111111111111,0.7075075075075075,0.6882882882882884,0.7041441441441442
Murshidabad,West Bengal,0.0970970970970971,0.5335335335335335,0.45645645645645644,0.8928928928928929,0.9019019019019019,0.2082082082082082,0.6446446446446447,Party A,0.27167167167167167,0.6764764764764765,0.7329329329329329,0.5286686686686687
Sonbhadra,Uttar Pradesh,0.8588588588588588,0.7827827827827828,0.2172172172172172,0.6536536536536537,0.6626626626626627,0.96996996996997,0.021021021021021023,Party C,0.8284284284284285,0.43723723723723723,0.026426426426426418,0.4910110110110111
Pakur,Jharkhand,0.6396396396396397,0.07507507507507508,0.38238238238238237,0.4344344344344344,0.8278278278278278,0.7507507507507507,0.18618618618618618,Party A,0.4138138138138138,0.48708708708708703,0.22402402402402405,0.392012012012012
Mandsaur,Madhya Pradesh,0.34434434434434436,0.3963963963963964,0.7037037037037037,0.7557557557557557,0.14814814814814814,0.5835835835835835,0.5075075075075075,Party B,0.3651651651651652,0.6082082082082082,0.45285285285285287,0.4721521521521521
Munger,Bihar,0.9209209209209209,0.3563563563563564,0.6636636636636637,0.7157157157157157,0.7247247247247247,0.15915915915915915,0.4674674674674675,Party A,0.6950950950950952,0.6914914914914915,0.6914914914914915,0.6929329329329329
Giridih,Jharkhand,0.5505505505505506,0.7777777777777778,0.2122122122122122,0.5205205205205206,0.5295295295295295,0.7897897897897898,0.016016016016016016,Party C,0.6414414414414414,0.3681681681681681,0.13253253253253255,0.41856856856856856
Dumka,Jharkhand,0.4294294294294294,0.48148148148148145,0.7887887887887888,0.8408408408408409,0.23323323323323322,0.5405405405405406,0.5925925925925926,Party C,0.45025025025025023,0.6932932932932933,0.5127127127127127,0.5509309309309309
Singrauli,Madhya Pradesh,0.13913913913913914,0.5755755755755756,0.8828828828828829,0.934934934934935,0.943943943943944,0.2502502502502503,0.6866866866866866,Party A,0.31371371371371376,0.9107107107107107,0.7245245245245244,0.6253653653653654
Birbhum,West Bengal,0.12912912912912913,0.5655655655655656,0.0,0.924924924924925,0.933933933933934,0.3683683683683684,0.8048048048048048,Party B,0.3037037037037037,0.46426426426426426,0.7009009009009008,0.45919919919919916
Deoghar,Jharkhand,0.27127127127127126,0.4984984984984985,0.6306306306306306,0.24124124124124124,0.07507507507507508,0.38238238238238237,0.6096096096096096,Party C,0.3621621621621621,0.4027027027027027,0.6144144144144144,0.43941441441441437
Palamu,Jharkhand,0.7127127127127127,0.7647647647647647,0.07107107107107107,0.12312312312312312,0.5165165165165165,0.4394394394394394,0.8758758758758759,Party A,0.7335335335335336,0.17577577577577577,0.6866866866866868,0.5266066066066066
Sidhi,Madhya Pradesh,0.8658658658658659,0.0920920920920921,0.22422422422422422,0.45145145145145144,0.6696696696696697,0.1041041041041041,0.2032032032032032,Party A,0.5563563563563563,0.3814814814814815,0.6188188188188188,0.5107657657657658
Chatra,Jharkhand,0.2172172172172172,0.4444444444444444,0.8798798798798799,0.1871871871871872,0.021021021021021023,0.45645645645645644,0.5555555555555556,Party A,0.30810810810810807,0.5003003003003004,0.5483483483483484,0.43543543543543545
Garhwa,Jharkhand,0.34034034034034033,0.5675675675675675,0.08308308308308308,0.3103103103103103,0.14414414414414414,0.5795795795795796,0.6786786786786787,Party C,0.4312312312312312,0.16346346346346347,0.5237237237237238,0.3606356356356356
Sagar,Madhya Pradesh,0.6106106106106106,0.5345345345345346,0.96996996996997,0.2772772772772773,0.2862862862862863,0.7217217217217218,0.7737737737737738,Party B,0.5801801801801802,0.6254254254254255,0.4764764764764764,0.57009009009009
Patan,Gujarat,0.08208208208208208,0.13413413413413414,0.44144144144144143,0.8778778778778779,0.8868868868868869,0.1931931931931932,0.24524524524524524,Party B,0.10290290290290291,0.6614614614614615,0.5821821821821822,0.41821821821821825
Damoh,Madhya Pradesh,0.5625625625625625,0.8708708708708709,0.3053053053053053,0.22922922922922923,0.7507507507507507,0.6736736736736737,0.1091091091091091,Party C,0.6858858858858858,0.37157157157157156,0.23943943943943943,0.46426426426426426
Shajapur,Madhya Pradesh,0.4144144144144144,0.46646646646646645,0.7737737737737738,0.0,0.2182182182182182,0.5255255255255256,0.5775775775775776,Party C,0.4352352352352352,0.43053053053053053,0.5157157157157157,0.4537087087087087
Vidisha,Madhya Pradesh,0.6366366366366366,0.5605605605605606,0.3793793793793794,0.3033033033033033,0.44044044044044045,0.7477477477477478,0.1831831831831832,Party A,0.6062062062062062,0.3687687687687688,0.22462462462462462,0.4277077077077077
Mehsana,Gujarat,0.15415415415415415,0.5905905905905906,0.8978978978978979,0.94994994994995,0.958958958958959,0.7777777777777778,0.7017017017017017,Party C,0.3287287287287287,0.9257257257257258,0.41401401401401405,0.558998998998999
Rajgarh,Madhya Pradesh,0.3103103103103103,0.36236236236236236,0.6696696696696697,0.10510510510510511,0.11411411411411411,0.5495495495495496,0.47347347347347346,Party B,0.33113113113113113,0.3891891891891892,0.4596596596596596,0.3835835835835836
Shahdol,Madhya Pradesh,0.44044044044044045,0.7487487487487487,0.1831831831831832,0.23523523523523523,0.24424424424424424,0.5515515515515516,0.987987987987988,Party B,0.5637637637637638,0.21101101101101102,0.6642642642642643,0.4654254254254254
Nadia,West Bengal,0.7977977977977978,0.8498498498498499,0.15615615615615616,0.2082082082082082,0.6016016016016016,0.908908908908909,0.960960960960961,Party B,0.8186186186186186,0.26086086086086085,0.439039039039039,0.5285085085085085
Jamtara,Jharkhand,0.2682682682682683,0.4954954954954955,0.8028028028028028,0.23823823823823823,0.07207207207207207,0.3793793793793794,0.6066066066066066,Party B,0.3591591591591592,0.4872872872872873,0.615015015015015,0.467967967967968
Dungarpur,Rajasthan,0.5315315315315315,0.5835835835835835,0.8908908908908909,0.3263263263263263,0.3353353353353353,0.6426426426426426,0.6946946946946947,Party A,0.5523523523523524,0.6104104104104104,0.4922922922922923,0.5576576576576577
Katni,Madhya Pradesh,0.5405405405405406,0.6396396396396397,0.07407407407407407,0.998998998998999,0.13513513513513514,0.6516516516516516,0.8788788788788788,Party C,0.5801801801801802,0.36376376376376374,0.5605605605605606,0.49952952952952956
Dhanbad,Jharkhand,0.6806806806806807,0.6046046046046046,0.42342342342342343,0.4754754754754755,0.4844844844844845,0.7917917917917918,0.22722722722722724,Party D,0.6502502502502503,0.45125125125125126,0.21581581581581583,0.47199199199199204
Banswara,Rajasthan,0.3053053053053053,0.35735735735735735,0.6646646646646647,0.1001001001001001,0.1091091091091091,0.4164164164164164,0.46846846846846846,Party A,0.3261261261261261,0.3841841841841842,0.5375375375375375,0.3992992992992993
Umaria,Madhya Pradesh,0.5365365365365365,0.46046046046046046,0.8958958958958959,0.33133133133133136,0.34034034034034033,0.6476476476476476,0.6996996996996997,Party C,0.5061061061061061,0.6154154154154154,0.49129129129129134,0.5406606606606607
Latehar,Jharkhand,0.9479479479479479,1.0,0.3063063063063063,0.7427427427427428,0.7517517517517518,0.18618618618618618,0.11011011011011011,Party A,0.9687687687687687,0.5263263263263264,0.5323323323323323,0.7048048048048048
Ratlam,Madhya Pradesh,0.4754754754754755,0.5275275275275275,0.8348348348348348,0.2702702702702703,0.27927927927927926,0.5865865865865866,0.6386386386386387,Party C,0.49629629629629635,0.5543543543543543,0.5035035035035036,0.5184184184184184
Bokaro,Jharkhand,0.8018018018018018,0.23723723723723725,0.5445445445445446,0.5965965965965966,0.6056056056056056,0.9129129129129129,0.3483483483483483,Party B,0.5759759759759759,0.5723723723723724,0.19159159159159161,0.4786186186186186
Ramgarh,Jharkhand,0.7697697697697697,0.20520520520520522,0.5125125125125125,0.7397397397397397,0.5735735735735735,0.8808808808808809,0.3163163163163163,Party C,0.543943943943944,0.5928928928928929,0.19799799799799797,0.47458958958958963
Bhopal,Madhya Pradesh,0.6816816816816816,0.908908908908909,0.3433433433433433,0.2672672672672673,0.4854854854854855,0.9209209209209209,0.14714714714714713,Party D,0.7725725725725726,0.3489489489489489,0.1063063063063063,0.45773773773773774
Purba Bardhaman,West Bengal,0.4394394394394394,0.6666666666666666,0.973973973973974,0.025025025025025027,0.03403403403403404,0.5505505505505506,0.7777777777777778,Party C,0.5303303303303303,0.5013013013013013,0.5807807807807808,0.5327827827827828
Koriya,Chhattisgarh,0.5085085085085085,0.944944944944945,0.25125125125125125,0.3033033033033033,0.6966966966966966,0.6196196196196196,0.055055055055055056,Party A,0.6830830830830831,0.35595595595595597,0.2502502502502502,0.46038038038038037
Ujjain,Madhya Pradesh,0.8568568568568569,0.7807807807807807,0.21521521521521522,0.6516516516516516,0.6606606606606606,0.9679679679679679,0.4034034034034034,Party D,0.8264264264264265,0.4352352352352352,0.18058058058058063,0.5280480480480481
Gandhinagar,Gujarat,0.9469469469469469,0.17317317317317318,0.4804804804804805,0.5325325325325325,0.7507507507507507,0.18518518518518517,0.28428428428428426,Party B,0.6374374374374374,0.5501501501501502,0.6026026026026027,0.5981781781781782
Ahmedabad,Gujarat,0.9219219219219219,0.8458458458458459,0.2802802802802803,0.2042042042042042,0.7257257257257257,0.03203203203203203,0.08408408408408409,Party C,0.8914914914914915,0.34654654654654654,0.6144144144144144,0.6314914914914915
Raisen,Madhya Pradesh,0.8778778778778779,0.92992992992993,0.23623623623623624,0.46346346346346345,0.6816816816816816,0.988988988988989,0.04004004004004004,Party C,0.8986986986986987,0.3934934934934935,0.022622622622622608,0.5028578578578579
Purulia,West Bengal,0.6406406406406406,0.07607607607607608,0.3833833833833834,0.43543543543543545,0.4444444444444444,0.8798798798798799,0.1871871871871872,Party C,0.4148148148148148,0.41121121121121124,0.14694694694694693,0.3465865865865866
Sehore,Madhya Pradesh,0.01001001001001001,0.934934934934935,0.36936936936936937,0.2932932932932933,0.3023023023023023,0.7377377377377378,0.17317317317317318,Party A,0.37997997997998,0.3331331331331332,0.22662662662662664,0.3252452452452453
Ranchi,Jharkhand,0.015015015015015015,0.06706706706706707,0.3743743743743744,0.8108108108108109,0.8198198198198198,0.12612612612612611,0.1781781781781782,Party B,0.035835835835835834,0.5943943943943943,0.5955955955955956,0.37127127127127124
Bankura,West Bengal,0.3993993993993994,0.7077077077077077,0.14214214214214213,0.24124124124124124,0.2032032032032032,0.5105105105105106,0.9469469469469469,Party A,0.5227227227227227,0.1840840840840841,0.6724724724724724,0.4416366366366366
Lohardaga,Jharkhand,0.5735735735735735,0.8008008008008008,0.10710710710710711,0.15915915915915915,0.37737737737737737,0.8128128128128128,0.9119119119119119,Party B,0.6644644644644645,0.17677677677677678,0.4770770770770771,0.446926926926927
Panchmahal,Gujarat,0.1781781781781782,0.4864864864864865,0.9219219219219219,0.8458458458458459,0.8548548548548549,0.28928928928928926,0.7257257257257257,Party A,0.3015015015015015,0.8856856856856857,0.7167167167167168,0.6097697697697698
Jabalpur,Madhya Pradesh,0.928928928928929,0.15515515515515516,0.4624624624624625,0.5145145145145145,0.7327327327327328,0.16716716716716717,0.26626626626626626,Party B,0.6194194194194195,0.5321321321321321,0.6062062062062061,0.5855655655655656
Gumla,Jharkhand,0.6076076076076076,0.8348348348348348,0.14114114114114115,0.5775775775775776,0.5865865865865866,0.7187187187187187,0.9459459459459459,Party A,0.6984984984984985,0.36116116116116115,0.5471471471471472,0.5425925925925926
Dahod,Gujarat,0.6906906906906907,0.12612612612612611,0.04904904904904905,0.4854854854854855,0.4944944944944945,0.8018018018018018,0.23723723723723725,Party D,0.46486486486486484,0.2690690690690691,0.2138138138138138,0.33357357357357353
Dewas,Madhya Pradesh,0.9069069069069069,0.8308308308308309,0.6496496496496497,0.8768768768768769,0.7107107107107107,0.01701701701701702,0.45345345345345345,Party D,0.8764764764764765,0.7300300300300301,0.7711711711711712,0.7988938938938939
Anuppur,Madhya Pradesh,0.37237237237237236,0.6806806806806807,0.11511511511511512,0.03903903903903904,0.17617617617617617,0.48348348348348347,0.91991991991992,Party A,0.4956956956956957,0.1045045045045045,0.6778778778778779,0.4043243243243243
Jhabua,Madhya Pradesh,0.5925925925925926,0.5165165165165165,0.9519519519519519,0.38738738738738737,0.3963963963963964,0.7037037037037037,0.7557557557557557,Party C,0.5621621621621622,0.6714714714714715,0.4800800800800801,0.5798998998998999
North 24 Parganas,West Bengal,0.7357357357357357,0.9629629629629629,0.26926926926926925,0.7057057057057057,0.5395395395395396,0.8468468468468469,0.07307307307307308,Party C,0.8266266266266267,0.45425425425425425,0.12112112112112111,0.5199199199199199
Dindori,Madhya Pradesh,0.7247247247247247,0.6486486486486487,0.08308308308308308,0.007007007007007007,0.5285285285285285,0.8358358358358359,0.8878878878878879,Party A,0.6942942942942942,0.14934934934934935,0.4536536536536536,0.44340340340340334
Hooghly,West Bengal,0.16416416416416416,0.4724724724724725,0.9079079079079079,0.006006006006006006,0.8408408408408409,0.2752752752752753,0.7117117117117117,Party B,0.2874874874874875,0.6239239239239239,0.7195195195195194,0.5132482482482482
Khunti,Jharkhand,0.3943943943943944,0.8308308308308309,0.7537537537537538,0.1891891891891892,0.1981981981981982,0.6336336336336337,0.9419419419419419,Party B,0.568968968968969,0.47327327327327323,0.5965965965965966,0.5423823823823823
Narsinghpur,Madhya Pradesh,0.9579579579579579,0.8818818818818819,0.7007007007007007,0.7527527527527528,0.7617617617617618,0.06806806806806807,0.5045045045045045,Party D,0.9275275275275274,0.7285285285285285,0.7609609609609609,0.8162362362362362
Dhar,Madhya Pradesh,0.3133133133133133,0.36536536536536535,0.6726726726726727,0.10810810810810811,0.11711711711711711,0.4244244244244244,0.47647647647647645,Party D,0.3341341341341341,0.3921921921921922,0.5359359359359359,0.4049049049049049
Jashpur,Chhattisgarh,0.9819819819819819,0.9059059059059059,0.7247247247247247,0.4394394394394394,0.7857857857857858,0.0920920920920921,0.5285285285285285,Party D,0.9515515515515516,0.6513513513513514,0.7561561561561561,0.7976326326326326
Indore,Madhya Pradesh,0.1921921921921922,0.6286286286286287,0.9359359359359359,0.16216216216216217,0.996996996996997,0.8158158158158159,0.7397397397397397,Party C,0.3667667667667668,0.716016016016016,0.40640640640640635,0.49891391391391393
Saraikela-Kharsawan,Jharkhand,0.44344344344344344,0.8798798798798799,0.8028028028028028,0.23823823823823823,0.24724724724724725,0.5545545545545546,0.990990990990991,Party D,0.618018018018018,0.5223223223223223,0.6636636636636637,0.595935935935936
Mandla,Madhya Pradesh,0.5505505505505506,0.6026026026026026,0.9099099099099099,0.9619619619619619,0.35435435435435436,0.7897897897897898,0.7137137137137137,Party C,0.5713713713713714,0.8144144144144144,0.41161161161161164,0.6164964964964965
East Singhbhum,Jharkhand,0.6306306306306306,0.6826826826826827,0.98998998998999,0.42542542542542544,0.4344344344344344,0.7417417417417418,0.7937937937937938,Party D,0.6514514514514514,0.7095095095095094,0.4724724724724725,0.627027027027027
